2022-03-09 19:18:39,655 - INFO - client               Адрес для соединения - 127.0.0.1, порт - 7777
2022-03-25 15:48:43,207 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:48:57,749 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:49:23,644 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:49:23,644 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:49:31,432 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:49:38,176 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:52:29,859 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:52:41,679 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:53:11,114 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:53:21,337 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:53:21,337 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:53:26,433 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:53:48,413 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'action': 'msg', 'time': 1648212826.2697425, 'account_name': 'Sergei', 'message_text': 'qwe'},), {}. 
2022-03-25 15:54:39,936 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:54:39,962 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:54:39,963 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:54:39,963 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:54:39,963 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:54:39,964 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:54:39,965 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:54:39,965 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 15:54:39,966 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:54:39,966 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:54:39,966 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:54:39,966 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-25 15:54:43,329 - DEBUG - client               Была вызвана функция create_message c параметрами (), {}. 
2022-03-25 15:54:43,521 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'action': 'msg', 'time': 1648212883.5218897, 'account_name': 'Sergei', 'message_text': 'eqweqeq'},), {}. 
2022-03-25 15:54:43,521 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'action': 'msg', 'time': 1648212883.5218897, 'account_name': 'Sergei', 'message_text': 'eqweqeq'},), {}. 
2022-03-25 15:54:43,521 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'action': 'msg', 'time': 1648212883.5218897, 'account_name': 'Sergei', 'message_text': 'eqweqeq'},), {}. 
2022-03-25 22:55:30,592 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-25 22:55:41,165 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-28 02:38:01,029 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-28 02:38:54,549 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-28 14:17:40,460 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-28 14:17:40,460 - ERROR - client               Функция presence_msg с параметрами (), {} выполнена с ошибкой.
2022-03-28 14:18:12,633 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-28 14:18:12,633 - ERROR - client               Функция presence_msg с параметрами (), {} выполнена с ошибкой.
2022-03-28 14:18:26,848 - DEBUG - client               Была вызвана функция presence_msg c параметрами (), {}. 
2022-03-28 14:18:26,848 - ERROR - client               Функция presence_msg с параметрами (), {} выполнена с ошибкой.
2022-03-28 14:19:08,024 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('Sergei',), {}. 
2022-03-28 14:21:30,524 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('Sergei',), {}. 
2022-03-28 14:22:17,925 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('Sergei',), {}. 
2022-03-28 14:23:59,101 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('Sergei',), {}. 
2022-03-28 14:38:11,382 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:38:11,382 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000023B20327520>,), {}. 
2022-03-28 14:38:52,325 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:38:52,325 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000243A3004700>,), {}. 
2022-03-28 14:39:18,532 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:39:41,352 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 14:39:41,352 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002EAA853E7F0>,), {}. 
2022-03-28 14:40:55,146 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:41:08,136 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 14:41:08,136 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000026D51D1E7F0>,), {}. 
2022-03-28 14:42:29,895 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:42:36,499 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 14:42:36,500 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001D8EE5BE7F0>,), {}. 
2022-03-28 14:43:48,583 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:43:52,820 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 14:43:52,820 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000018F5DDFE7F0>,), {}. 
2022-03-28 14:44:32,402 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:44:32,402 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002AFEE60E7F0>,), {}. 
2022-03-28 14:46:17,984 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 14:46:41,765 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:46:41,765 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001BA514FE7F0>,), {}. 
2022-03-28 14:47:41,670 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 14:47:48,146 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:47:48,147 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001BF7819E7F0>,), {}. 
2022-03-28 14:49:35,673 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 14:49:54,776 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:49:54,777 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002285ACCC940>,), {}. 
2022-03-28 14:51:33,668 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 14:53:16,848 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 14:53:25,188 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 14:53:25,188 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001EB1876C940>,), {}. 
2022-03-28 14:54:56,332 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 14:54:56,332 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002476CC3C940>,), {}. 
2022-03-28 14:57:16,573 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test3',), {}. 
2022-03-28 14:57:16,573 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002E96A89C940>,), {}. 
2022-03-28 14:59:41,144 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:00:47,358 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:01:51,747 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:04:10,959 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:05:46,835 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:06:21,388 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:09:56,280 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:12:06,787 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:15:34,640 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test3',), {}. 
2022-03-28 15:15:34,640 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001B546A2C940>,), {}. 
2022-03-28 15:17:20,623 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:17:41,269 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:17:41,270 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001DAFCF2C940>,), {}. 
2022-03-28 15:19:30,947 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:19:32,838 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:19:32,838 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000266CBBAC940>,), {}. 
2022-03-28 15:21:30,438 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:22:07,280 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:22:07,280 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002CDD898C940>,), {}. 
2022-03-28 15:24:08,280 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:24:25,883 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:24:25,883 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000263D5F8C940>,), {}. 
2022-03-28 15:26:24,574 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:26:33,742 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:26:33,742 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020851E1C940>,), {}. 
2022-03-28 15:39:50,500 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:39:58,218 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:39:58,218 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001F84AE7C940>,), {}. 
2022-03-28 15:40:30,876 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:40:52,121 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:40:52,122 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000023E35A0C940>,), {}. 
2022-03-28 15:42:01,184 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:42:02,785 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:42:02,785 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000197D138C940>,), {}. 
2022-03-28 15:42:36,307 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:42:44,484 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 15:42:44,484 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002669F80C940>,), {}. 
2022-03-28 15:44:30,886 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:44:30,887 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000016ECABDC940>,), {}. 
2022-03-28 15:45:46,761 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:45:53,678 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:45:53,678 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000010F9B0AC940>,), {}. 
2022-03-28 15:51:48,457 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:52:00,634 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:52:00,634 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000002257D3DC940>,), {}. 
2022-03-28 15:53:52,539 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:54:25,321 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:54:25,321 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001924811C940>,), {}. 
2022-03-28 15:57:43,452 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:57:56,287 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:57:56,287 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020508C2C940>,), {}. 
2022-03-28 15:59:49,996 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 15:59:53,346 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 15:59:53,346 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000020B65F9C940>,), {}. 
2022-03-28 16:02:28,372 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 16:02:37,744 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 16:02:37,744 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001C95541C940>,), {}. 
2022-03-28 16:02:59,224 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 16:04:30,880 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 19:28:17,089 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
